call_id,primary_call_reason
2069053225,mileage plus
1373567488,seating
9739561951,communications
4476314509,voluntary change
7329545488,baggage
2672839529,post flight
2789861018,seating
1522449191,booking
8246203552,seating
1789138652,voluntary cancel
3122607445,seating
5157281396,seating
8180281419,irrops
5101839417,irrops
494441719,schedule change
6720124211,check in
6729201250,voluntary change
8509902663,irrops
3271480439,irrops
4770967719,checkout
7025996256,mileage plus
3188078421,communications
7714880829,voluntary change
4578442711,traveler updates
6774902802,booking
7114984011,baggage
3475872146,seating
9972218461,mileage plus
6728170153,irrops
9858645117,voluntary change
9484727574,mileage plus
7768231837,booking
1031526505,voluntary change
6667975598,products and services
9034454278,mileage plus
1624941835,irrops
6505660416,irrops
6520186216,post flight
5079650398,irrops
4940670877,products and services
8086577972,communications
3085556069,voluntary change
7293668034,baggage
6659168960,traveler updates
2074213973,products and services
5336632320,post flight
7738483721,seating
9055925825,post flight
1886555366,post flight
2780677800,seating
9006209774,irrops
3669298567,post flight
8333433267,irrops
911095337,checkout
1584035004,booking
5500285843,voluntary change
7796607894,communications
3286316009,mileage plus
2522344437,checkout
2008888941,voluntary change
3800859782,booking
460973790,voluntary change
4820265628,mileage plus
4764360843,voluntary change
2198468067,check in
634168431,irrops
2981014423,mileage plus
8427765446,communications
6176736909,upgrade
2335836189,digital support
2195349202,seating
4482151410,post flight
2599299391,communications
5945838555,voluntary change
8110971592,seating
9506154128,check in
7046289118,communications
7921472876,digital support
7886679425,post flight
6835555763,irrops
4479854773,booking
999417574,upgrade
8284399011,voluntary change
3332042511,irrops
9079215131,post flight
3355928817,post flight
2478291939,products and services
4412836671,irrops
7178475214,irrops
5878362207,checkout
6358074851,post flight
8778995875,irrops
8276527083,voluntary change
8808819764,voluntary change
1790157201,irrops
5380235464,voluntary change
9026771394,checkout
4779769301,irrops
2622155685,voluntary change
3785858911,mileage plus
5572071689,baggage
6695685271,mileage plus
3649678624,irrops
156689934,voluntary cancel
5533441283,booking
8855565312,irrops
2367341735,check in
2474850347,upgrade
5101045493,seating
3763558149,irrops
1414685846,irrops
9564218052,post flight
3823643124,voluntary change
4961734972,irrops
384489943,post flight
5896519697,voluntary change
8389903311,booking
5528039842,mileage plus
1374093293,mileage plus
9092702144,seating
197574239,voluntary change
9092904929,mileage plus
8201526373,voluntary change
9593113387,check in
2412150928,voluntary change
8158374457,baggage
1743667166,voluntary change
6289389059,etc
1358254933,checkout
4314312394,communications
5841664097,voluntary change
6217914573,post flight
6971367539,baggage
3488244741,irrops
7470203052,mileage plus
9681545191,seating
8273794274,etc
521915149,irrops
6353819245,communications
4047473082,check in
1877755071,seating
704490511,voluntary change
2013435222,products and services
5764910854,checkout
5553476913,irrops
3742992307,checkout
2317624367,upgrade
6881248186,irrops
9058302461,voluntary change
2837861954,voluntary change
6435607536,schedule change
2489449877,etc
2064203490,irrops
9794642340,other topics
8421286233,communications
5300870359,post flight
7007649671,seating
4436271354,booking
5098153339,voluntary cancel
1598371545,voluntary change
7700123860,products and services
9536343388,products and services
9043824581,products and services
2012388956,voluntary change
2164233836,irrops
6442899783,seating
8171172047,traveler updates
3832621458,traveler updates
739776871,seating
4173284734,check in
5996078651,irrops
7458229783,voluntary change
5669576703,booking
4516813311,booking
3732889515,booking
4383050253,upgrade
6019614630,irrops
895377809,voluntary change
8755401679,check in
2657864623,irrops
6903760504,communications
3032133648,irrops
6735969172,irrops
5879239024,voluntary change
8408780658,baggage
9552621736,post flight
1938634189,post flight
9847341539,booking
8184348092,irrops
1283057227,voluntary change
4155452006,voluntary cancel
1720959708,irrops
6002279557,other topics
2803256788,booking
8150003364,voluntary change
593909324,upgrade
7731596606,voluntary change
7932616094,communications
1044515912,post flight
6741596780,seating
5700518554,voluntary change
7005907528,irrops
1806351443,voluntary change
2518480342,baggage
7229025947,baggage
2529549764,check in
7188332649,post flight
2788424706,voluntary change
5096327671,checkout
3906068931,voluntary change
4281725367,mileage plus
8439261335,booking
7607844246,irrops
4330400663,products and services
2286225283,baggage
5795629815,voluntary cancel
4201321371,mileage plus
4646121435,baggage
3804484914,communications
9804782019,irrops
4108446096,mileage plus
9867314970,products and services
8872118098,communications
5850980450,irrops
8174878608,irrops
3035301059,seating
666489333,mileage plus
9969847220,seating
2983708531,voluntary change
4465802810,check in
4769441552,irrops
1486803824,voluntary change
8051787462,voluntary change
1079203473,baggage
7072088936,upgrade
9034232418,voluntary cancel
9978214796,mileage plus
4277617442,communications
541083969,mileage plus
7677819108,baggage
5953561042,irrops
9323850359,seating
4159845108,irrops
867369152,upgrade
3031782184,voluntary cancel
3012984206,irrops
7008874507,voluntary change
6930838753,irrops
1175068890,irrops
4976554623,post flight
8613563529,upgrade
3398263486,voluntary change
1052722970,communications
8538972228,upgrade
9661462068,seating
9387800051,schedule change
2931688586,irrops
7774178347,irrops
1469763765,voluntary change
3089929177,seating
4394934605,products and services
652606212,baggage
5014444520,upgrade
583587048,upgrade
42221824,irrops
3268038751,upgrade
5447335574,voluntary change
4293471754,communications
9468967290,baggage
1740182056,voluntary change
8649504762,products and services
2304956066,post flight
4185420,schedule change
6078343196,post flight
1516275334,irrops
7440911701,post flight
7015888300,seating
3983396858,products and services
5496241662,traveler updates
3951311297,mileage plus
8160100428,products and services
5855381182,mileage plus
9249207434,booking
1713165269,mileage plus
8645484917,irrops
5011024894,irrops
1687878860,irrops
6208876707,baggage
3385007043,checkout
3914643805,digital support
7872935477,voluntary change
1067423405,voluntary change
8696768711,products and services
6958571666,other topics
5638372920,voluntary change
8659949684,voluntary change
4544912312,voluntary change
7527869826,check in
7650005923,voluntary change
4908311474,irrops
4331942423,irrops
669988880,irrops
2080613316,irrops
6532002350,mileage plus
1259735071,irrops
9006277833,post flight
8486416415,irrops
2631350818,communications
866317396,irrops
1471576937,voluntary change
140838068,voluntary change
9078735005,other topics
4669746460,booking
4465975164,etc
2992698054,voluntary change
7711728625,irrops
4725046074,schedule change
8963597050,mileage plus
624680692,voluntary change
2038324683,mileage plus
9237561660,voluntary change
2736296630,irrops
1549808320,post flight
4312964681,voluntary change
3263831651,check in
3902946444,irrops
6845959578,irrops
2926517596,voluntary change
1544821594,products and services
525929455,irrops
8033000886,irrops
7678998342,irrops
6177026813,irrops
8862885936,check in
3742042730,check in
6277663378,irrops
1568072017,post flight
9243518750,communications
6856693253,irrops
5468400440,voluntary change
7420302402,booking
6752426752,irrops
6049146426,post flight
9500076759,post flight
5756363206,checkout
1538031528,irrops
1883657713,booking
8812518156,voluntary change
5474787987,communications
510706560,irrops
7796293684,voluntary change
6253310993,baggage
2480654078,traveler updates
6501769700,post flight
2165187640,communications
686186099,communications
1406510925,voluntary change
4427217275,checkout
8522113055,voluntary change
6615828231,booking
5667307643,check in
8957078916,voluntary change
1315138278,booking
1364203323,voluntary change
889215381,schedule change
7010084074,mileage plus
5535048521,post flight
9780804173,voluntary change
2328670152,irrops
9293260145,post flight
6995220192,irrops
8171838917,voluntary change
2230799031,mileage plus
8444280037,voluntary change
6063178744,checkout
9241539892,seating
532043060,voluntary change
6381031835,seating
8657095277,mileage plus
9290342376,irrops
9173567471,seating
5693208732,disability
460226743,baggage
8921260448,voluntary change
2616232110,baggage
7156758540,seating
2662809160,communications
1568590606,post flight
2454404900,voluntary change
9285620525,seating
4860042098,irrops
7489379012,seating
7535091569,products and services
6182004156,voluntary change
1790753883,post flight
870038284,etc
3036104462,disability
